match_id,world_cup_year,host_country,date,stage,tournament_stage_order,group,result_method,is_walkover,went_to_extra_time,went_to_penalties,has_halftime_data,team,opponent,goals_for,goals_against,result,is_historical_entity
996,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group F,Draw,False,False,False,True,Netherlands,Japan,2,2,Draw,False
997,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group F,Normal Time,False,False,False,True,Sweden,Tunisia,5,1,Win,False
997,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group F,Normal Time,False,False,False,True,Tunisia,Sweden,1,5,Loss,False
998,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group F,Normal Time,False,False,False,True,Netherlands,Sweden,5,1,Win,False
998,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group F,Normal Time,False,False,False,True,Sweden,Netherlands,1,5,Loss,False
999,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group F,Normal Time,False,False,False,True,Japan,Tunisia,4,0,Win,False
999,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group F,Normal Time,False,False,False,True,Tunisia,Japan,0,4,Loss,False
1000,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group F,Draw,False,False,False,True,Japan,Sweden,1,1,Draw,False
1000,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group F,Draw,False,False,False,True,Sweden,Japan,1,1,Draw,False
1001,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group F,Normal Time,False,False,False,True,Netherlands,Tunisia,3,1,Win,False
1001,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group F,Normal Time,False,False,False,True,Tunisia,Netherlands,1,3,Loss,False
1002,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group G,Draw,False,False,False,True,Belgium,Egypt,1,1,Draw,False
1002,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group G,Draw,False,False,False,True,Egypt,Belgium,1,1,Draw,False
1003,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group G,Draw,False,False,False,True,Iran,New Zealand,2,2,Draw,False
1003,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group G,Draw,False,False,False,True,New Zealand,Iran,2,2,Draw,False
1004,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group G,Draw,False,False,False,True,Belgium,Iran,0,0,Draw,False
1004,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group G,Draw,False,False,False,True,Iran,Belgium,0,0,Draw,False
1005,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group G,Normal Time,False,False,False,True,Egypt,New Zealand,3,1,Win,False
1005,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group G,Normal Time,False,False,False,True,New Zealand,Egypt,1,3,Loss,False
1006,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group G,Draw,False,False,False,True,Egypt,Iran,1,1,Draw,False
1006,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group G,Draw,False,False,False,True,Iran,Egypt,1,1,Draw,False
1007,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group G,Normal Time,False,False,False,True,Belgium,New Zealand,5,1,Win,False
1007,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group G,Normal Time,False,False,False,True,New Zealand,Belgium,1,5,Loss,False
1008,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group H,Draw,False,False,False,True,Cape Verde,Spain,0,0,Draw,False
1008,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group H,Draw,False,False,False,True,Spain,Cape Verde,0,0,Draw,False
1009,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group H,Draw,False,False,False,True,Saudi Arabia,Uruguay,1,1,Draw,False
1009,2026,"Canada, Mexico, United States",2026-06-15,Group Stage,1,Group H,Draw,False,False,False,True,Uruguay,Saudi Arabia,1,1,Draw,False
1010,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group H,Normal Time,False,False,False,True,Saudi Arabia,Spain,0,4,Loss,False
1010,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group H,Normal Time,False,False,False,True,Spain,Saudi Arabia,4,0,Win,False
1011,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group H,Draw,False,False,False,True,Cape Verde,Uruguay,2,2,Draw,False
1011,2026,"Canada, Mexico, United States",2026-06-21,Group Stage,1,Group H,Draw,False,False,False,True,Uruguay,Cape Verde,2,2,Draw,False
1012,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group H,Draw,False,False,False,True,Cape Verde,Saudi Arabia,0,0,Draw,False
1012,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group H,Draw,False,False,False,True,Saudi Arabia,Cape Verde,0,0,Draw,False
1013,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group H,Normal Time,False,False,False,True,Spain,Uruguay,1,0,Win,False
1013,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group H,Normal Time,False,False,False,True,Uruguay,Spain,0,1,Loss,False
1014,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group I,Normal Time,False,False,False,True,France,Senegal,3,1,Win,False
1014,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group I,Normal Time,False,False,False,True,Senegal,France,1,3,Loss,False
1015,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group I,Normal Time,False,False,False,True,Iraq,Norway,1,4,Loss,False
1015,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group I,Normal Time,False,False,False,True,Norway,Iraq,4,1,Win,False
1016,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group I,Normal Time,False,False,False,True,France,Iraq,3,0,Win,False
1016,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group I,Normal Time,False,False,False,True,Iraq,France,0,3,Loss,False
1017,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group I,Normal Time,False,False,False,True,Norway,Senegal,3,2,Win,False
1017,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group I,Normal Time,False,False,False,True,Senegal,Norway,2,3,Loss,False
1018,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group I,Normal Time,False,False,False,True,France,Norway,4,1,Win,False
1018,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group I,Normal Time,False,False,False,True,Norway,France,1,4,Loss,False
1019,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group I,Normal Time,False,False,False,True,Iraq,Senegal,0,5,Loss,False
1019,2026,"Canada, Mexico, United States",2026-06-26,Group Stage,1,Group I,Normal Time,False,False,False,True,Senegal,Iraq,5,0,Win,False
1020,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group J,Normal Time,False,False,False,True,Algeria,Argentina,0,3,Loss,False
1020,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group J,Normal Time,False,False,False,True,Argentina,Algeria,3,0,Win,False
1021,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group J,Normal Time,False,False,False,True,Austria,Jordan,3,1,Win,False
1021,2026,"Canada, Mexico, United States",2026-06-16,Group Stage,1,Group J,Normal Time,False,False,False,True,Jordan,Austria,1,3,Loss,False
1022,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group J,Normal Time,False,False,False,True,Argentina,Austria,2,0,Win,False
1022,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group J,Normal Time,False,False,False,True,Austria,Argentina,0,2,Loss,False
1023,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group J,Normal Time,False,False,False,True,Algeria,Jordan,2,1,Win,False
1023,2026,"Canada, Mexico, United States",2026-06-22,Group Stage,1,Group J,Normal Time,False,False,False,True,Jordan,Algeria,1,2,Loss,False
1024,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group J,Draw,False,False,False,True,Algeria,Austria,3,3,Draw,False
1024,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group J,Draw,False,False,False,True,Austria,Algeria,3,3,Draw,False
1025,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group J,Normal Time,False,False,False,True,Argentina,Jordan,3,1,Win,False
1025,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group J,Normal Time,False,False,False,True,Jordan,Argentina,1,3,Loss,False
1026,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group K,Draw,False,False,False,True,DR Congo,Portugal,1,1,Draw,False
1026,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group K,Draw,False,False,False,True,Portugal,DR Congo,1,1,Draw,False
1027,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group K,Normal Time,False,False,False,True,Colombia,Uzbekistan,3,1,Win,False
1027,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group K,Normal Time,False,False,False,True,Uzbekistan,Colombia,1,3,Loss,False
1028,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group K,Normal Time,False,False,False,True,Portugal,Uzbekistan,5,0,Win,False
1028,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group K,Normal Time,False,False,False,True,Uzbekistan,Portugal,0,5,Loss,False
1029,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group K,Normal Time,False,False,False,True,Colombia,DR Congo,1,0,Win,False
1029,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group K,Normal Time,False,False,False,True,DR Congo,Colombia,0,1,Loss,False
1030,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group K,Draw,False,False,False,True,Colombia,Portugal,0,0,Draw,False
1030,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group K,Draw,False,False,False,True,Portugal,Colombia,0,0,Draw,False
1031,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group K,Normal Time,False,False,False,True,DR Congo,Uzbekistan,3,1,Win,False
1031,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group K,Normal Time,False,False,False,True,Uzbekistan,DR Congo,1,3,Loss,False
1032,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group L,Normal Time,False,False,False,True,Croatia,England,2,4,Loss,False
1032,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group L,Normal Time,False,False,False,True,England,Croatia,4,2,Win,False
1033,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group L,Normal Time,False,False,False,True,Ghana,Panama,1,0,Win,False
1033,2026,"Canada, Mexico, United States",2026-06-17,Group Stage,1,Group L,Normal Time,False,False,False,True,Panama,Ghana,0,1,Loss,False
1034,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group L,Draw,False,False,False,True,England,Ghana,0,0,Draw,False
1034,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group L,Draw,False,False,False,True,Ghana,England,0,0,Draw,False
1035,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group L,Normal Time,False,False,False,True,Croatia,Panama,1,0,Win,False
1035,2026,"Canada, Mexico, United States",2026-06-23,Group Stage,1,Group L,Normal Time,False,False,False,True,Panama,Croatia,0,1,Loss,False
1036,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group L,Normal Time,False,False,False,True,England,Panama,2,0,Win,False
1036,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group L,Normal Time,False,False,False,True,Panama,England,0,2,Loss,False
1037,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group L,Normal Time,False,False,False,True,Croatia,Ghana,2,1,Win,False
1037,2026,"Canada, Mexico, United States",2026-06-27,Group Stage,1,Group L,Normal Time,False,False,False,True,Ghana,Croatia,1,2,Loss,False
1038,2026,"Canada, Mexico, United States",2026-06-28,Round of 32,2,,Normal Time,False,False,False,True,Canada,South Africa,1,0,Win,False
1038,2026,"Canada, Mexico, United States",2026-06-28,Round of 32,2,,Normal Time,False,False,False,True,South Africa,Canada,0,1,Loss,False
1039,2026,"Canada, Mexico, United States",2026-06-29,Round of 32,2,,Penalties,False,True,True,True,Germany,Paraguay,1,1,Loss,False
1039,2026,"Canada, Mexico, United States",2026-06-29,Round of 32,2,,Penalties,False,True,True,True,Paraguay,Germany,1,1,Win,False
1040,2026,"Canada, Mexico, United States",2026-06-29,Round of 32,2,,Penalties,False,True,True,True,Morocco,Netherlands,1,1,Win,False
1040,2026,"Canada, Mexico, United States",2026-06-29,Round of 32,2,,Penalties,False,True,True,True,Netherlands,Morocco,1,1,Loss,False
1041,2026,"Canada, Mexico, United States",2026-06-29,Round of 32,2,,Normal Time,False,False,False,True,Brazil,Japan,2,1,Win,False
1041,2026,"Canada, Mexico, United States",2026-06-29,Round of 32,2,,Normal Time,False,False,False,True,Japan,Brazil,1,2,Loss,False
1042,2026,"Canada, Mexico, United States",2026-06-30,Round of 32,2,,Normal Time,False,False,False,True,France,Sweden,3,0,Win,False
1042,2026,"Canada, Mexico, United States",2026-06-30,Round of 32,2,,Normal Time,False,False,False,True,Sweden,France,0,3,Loss,False
1043,2026,"Canada, Mexico, United States",2026-06-30,Round of 32,2,,Normal Time,False,False,False,True,Côte d'Ivoire,Norway,1,2,Loss,False
1043,2026,"Canada, Mexico, United States",2026-06-30,Round of 32,2,,Normal Time,False,False,False,True,Norway,Côte d'Ivoire,2,1,Win,False
1044,2026,"Canada, Mexico, United States",2026-06-30,Round of 32,2,,Normal Time,False,False,False,True,Ecuador,Mexico,0,2,Loss,False
1044,2026,"Canada, Mexico, United States",2026-06-30,Round of 32,2,,Normal Time,False,False,False,True,Mexico,Ecuador,2,0,Win,False
1045,2026,"Canada, Mexico, United States",2026-07-01,Round of 32,2,,Normal Time,False,False,False,True,DR Congo,England,1,2,Loss,False
1045,2026,"Canada, Mexico, United States",2026-07-01,Round of 32,2,,Normal Time,False,False,False,True,England,DR Congo,2,1,Win,False
1046,2026,"Canada, Mexico, United States",2026-07-01,Round of 32,2,,Normal Time,False,False,False,True,Bosnia & Herzegovina,United States,0,2,Loss,False
1046,2026,"Canada, Mexico, United States",2026-07-01,Round of 32,2,,Normal Time,False,False,False,True,United States,Bosnia & Herzegovina,2,0,Win,False
1047,2026,"Canada, Mexico, United States",2026-07-01,Round of 32,2,,Extra Time,False,True,False,True,Belgium,Senegal,2,2,Win,False
1047,2026,"Canada, Mexico, United States",2026-07-01,Round of 32,2,,Extra Time,False,True,False,True,Senegal,Belgium,2,2,Loss,False
1048,2026,"Canada, Mexico, United States",2026-07-02,Round of 32,2,,Normal Time,False,False,False,True,Croatia,Portugal,1,2,Loss,False
1048,2026,"Canada, Mexico, United States",2026-07-02,Round of 32,2,,Normal Time,False,False,False,True,Portugal,Croatia,2,1,Win,False
1049,2026,"Canada, Mexico, United States",2026-07-02,Round of 32,2,,Normal Time,False,False,False,True,Austria,Spain,0,3,Loss,False
1049,2026,"Canada, Mexico, United States",2026-07-02,Round of 32,2,,Normal Time,False,False,False,True,Spain,Austria,3,0,Win,False
1050,2026,"Canada, Mexico, United States",2026-07-02,Round of 32,2,,Normal Time,False,False,False,True,Algeria,Switzerland,0,2,Loss,False
1050,2026,"Canada, Mexico, United States",2026-07-02,Round of 32,2,,Normal Time,False,False,False,True,Switzerland,Algeria,2,0,Win,False
1051,2026,"Canada, Mexico, United States",2026-07-03,Round of 32,2,,Extra Time,False,True,False,True,Argentina,Cape Verde,1,1,Win,False
1051,2026,"Canada, Mexico, United States",2026-07-03,Round of 32,2,,Extra Time,False,True,False,True,Cape Verde,Argentina,1,1,Loss,False
1052,2026,"Canada, Mexico, United States",2026-07-03,Round of 32,2,,Normal Time,False,False,False,True,Colombia,Ghana,1,0,Win,False
1052,2026,"Canada, Mexico, United States",2026-07-03,Round of 32,2,,Normal Time,False,False,False,True,Ghana,Colombia,0,1,Loss,False
1053,2026,"Canada, Mexico, United States",2026-07-03,Round of 32,2,,Penalties,False,True,True,True,Australia,Egypt,1,1,Loss,False
1053,2026,"Canada, Mexico, United States",2026-07-03,Round of 32,2,,Penalties,False,True,True,True,Egypt,Australia,1,1,Win,False
1054,2026,"Canada, Mexico, United States",2026-07-04,Round of 16,3,,Normal Time,False,False,False,True,France,Paraguay,1,0,Win,False
1054,2026,"Canada, Mexico, United States",2026-07-04,Round of 16,3,,Normal Time,False,False,False,True,Paraguay,France,0,1,Loss,False
1055,2026,"Canada, Mexico, United States",2026-07-04,Round of 16,3,,Normal Time,False,False,False,True,Canada,Morocco,0,3,Loss,False
1055,2026,"Canada, Mexico, United States",2026-07-04,Round of 16,3,,Normal Time,False,False,False,True,Morocco,Canada,3,0,Win,False
1056,2026,"Canada, Mexico, United States",2026-07-05,Round of 16,3,,Normal Time,False,False,False,True,Brazil,Norway,1,2,Loss,False
1056,2026,"Canada, Mexico, United States",2026-07-05,Round of 16,3,,Normal Time,False,False,False,True,Norway,Brazil,2,1,Win,False
1057,2026,"Canada, Mexico, United States",2026-07-05,Round of 16,3,,Normal Time,False,False,False,True,England,Mexico,3,2,Win,False
1057,2026,"Canada, Mexico, United States",2026-07-05,Round of 16,3,,Normal Time,False,False,False,True,Mexico,England,2,3,Loss,False
1058,2026,"Canada, Mexico, United States",2026-07-06,Round of 16,3,,Normal Time,False,False,False,True,Portugal,Spain,0,1,Loss,False
1058,2026,"Canada, Mexico, United States",2026-07-06,Round of 16,3,,Normal Time,False,False,False,True,Spain,Portugal,1,0,Win,False
1059,2026,"Canada, Mexico, United States",2026-07-06,Round of 16,3,,Normal Time,False,False,False,True,Belgium,United States,4,1,Win,False
1059,2026,"Canada, Mexico, United States",2026-07-06,Round of 16,3,,Normal Time,False,False,False,True,United States,Belgium,1,4,Loss,False
1060,2026,"Canada, Mexico, United States",2026-07-07,Round of 16,3,,Normal Time,False,False,False,True,Argentina,Egypt,3,2,Win,False
1060,2026,"Canada, Mexico, United States",2026-07-07,Round of 16,3,,Normal Time,False,False,False,True,Egypt,Argentina,2,3,Loss,False
1061,2026,"Canada, Mexico, United States",2026-07-07,Round of 16,3,,Penalties,False,True,True,True,Colombia,Switzerland,0,0,Loss,False
1061,2026,"Canada, Mexico, United States",2026-07-07,Round of 16,3,,Penalties,False,True,True,True,Switzerland,Colombia,0,0,Win,False
1062,2026,"Canada, Mexico, United States",2026-07-09,Quarter-final,4,,Normal Time,False,False,False,True,France,Morocco,2,0,Win,False
1062,2026,"Canada, Mexico, United States",2026-07-09,Quarter-final,4,,Normal Time,False,False,False,True,Morocco,France,0,2,Loss,False
1063,2026,"Canada, Mexico, United States",2026-07-10,Quarter-final,4,,Normal Time,False,False,False,True,Belgium,Spain,1,2,Loss,False
1063,2026,"Canada, Mexico, United States",2026-07-10,Quarter-final,4,,Normal Time,False,False,False,True,Spain,Belgium,2,1,Win,False
1064,2026,"Canada, Mexico, United States",2026-07-11,Quarter-final,4,,Extra Time,False,True,False,True,England,Norway,1,1,Win,False
1064,2026,"Canada, Mexico, United States",2026-07-11,Quarter-final,4,,Extra Time,False,True,False,True,Norway,England,1,1,Loss,False
1065,2026,"Canada, Mexico, United States",2026-07-11,Quarter-final,4,,Extra Time,False,True,False,True,Argentina,Switzerland,1,1,Win,False
